1,1,0,[1]
2,10,30,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
3,10,12,[239, 455, 25, 10, 7, 223, 439, 655, 136, 23]
4,1,0,[4]
5,10,12,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
6,10,13,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
7,10,9,[223, 439, 655, 136, 23, 239, 455, 25, 10, 7]
8,10,14,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
9,10,14,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
10,10,9,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
11,10,26,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
12,10,10,[223, 439, 655, 136, 23, 239, 455, 25, 10, 7]
13,10,20,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
14,10,15,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
15,10,15,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
16,10,15,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
17,10,16,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
18,10,15,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
19,10,19,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
20,10,15,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
21,10,10,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
22,10,21,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
23,10,9,[239, 455, 25, 10, 7, 223, 439, 655, 136, 23]
24,10,15,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
25,10,9,[10, 7, 223, 439, 655, 136, 23, 239, 455, 25]
26,10,16,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
27,10,15,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
28,10,27,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
29,10,21,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
30,10,10,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
31,10,12,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
32,10,10,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
33,10,16,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
34,10,20,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
35,10,11,[223, 439, 655, 136, 23, 239, 455, 25, 10, 7]
36,10,10,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
37,10,22,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
38,10,11,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
39,10,16,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
40,10,27,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
41,10,30,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
42,10,11,[223, 439, 655, 136, 23, 239, 455, 25, 10, 7]
43,10,18,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
44,10,16,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
45,10,27,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
46,10,10,[10, 7, 223, 439, 655, 136, 23, 239, 455, 25]
47,10,20,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
48,10,27,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
49,10,16,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
50,10,11,[223, 439, 655, 136, 23, 239, 455, 25, 10, 7]
51,10,16,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
52,10,17,[7, 223, 439, 655, 136, 23, 239, 455, 25, 10]
